player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season
Habibou Diallo,Metz,1.18,90,0.19,0.32,0.57,1.79,0.24,0.0,10.53,0.0,1.41,0.05,0.02,0.57,12.58,8.39,66.67,0.42,90.0,0.05,20.0,0.24,2.97,0.05,0.61,50.0,1.23,25.68,1.23,9.33,0.38,1.37,1.84,0.52,0.42,0.24,0.09,0.47,1.37,0.19,0.0,0.0,2.4,44.35,3.39,49.32,0.14,6.5,1.27,0.0,0.0,0.0,0.05,0.0,,0.28,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.72,France Ligue 1,per90,25/26
Arnaud Nordin,Stade Rennais,1.57,90,0.16,0.16,0.79,3.14,0.31,0.47,5.0,0.16,2.2,0.31,0.17,0.79,24.82,19.48,78.48,0.63,40.0,0.94,33.33,2.83,5.97,0.0,0.94,40.0,2.36,45.86,0.79,12.25,0.31,2.67,2.98,0.16,1.41,0.94,0.0,0.79,0.94,0.0,0.0,0.0,5.03,52.46,0.47,21.43,1.1,6.28,1.26,0.16,0.0,0.0,0.0,0.0,,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Thomas Delaine,Le Havre,2.25,90,0.0,0.03,0.0,1.35,0.0,0.0,0.0,0.0,0.9,0.0,0.15,1.35,54.9,40.5,73.77,0.9,11.11,1.8,21.05,8.55,8.1,0.0,0.9,100.0,0.9,84.6,0.0,22.05,0.0,0.45,4.05,0.0,0.9,0.0,1.35,0.9,3.15,0.0,0.0,0.0,2.25,55.56,0.0,0.0,0.9,2.25,0.9,0.45,0.0,0.0,0.0,0.0,,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Gaëtan Perrin,Lille,3.12,90,0.26,0.14,1.04,1.82,0.0,0.26,14.29,0.0,0.78,0.0,0.42,2.6,31.73,24.97,78.69,1.56,66.67,2.6,27.78,9.36,11.71,0.0,2.6,55.56,4.68,61.91,2.34,21.85,1.04,0.26,3.38,0.0,3.12,2.08,0.52,0.26,0.0,0.0,0.0,0.0,5.98,46.0,0.0,0.0,1.04,7.28,2.08,0.52,0.0,0.0,0.0,0.0,,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Julian Vignolo,Toulouse,5.65,90,0.87,0.63,3.04,3.48,0.43,0.0,25.0,0.0,2.61,0.0,0.19,3.04,17.83,10.87,60.98,0.0,0.0,2.61,60.0,4.35,3.91,0.0,1.3,50.0,2.61,40.0,1.3,15.65,0.87,0.43,3.48,0.0,1.3,1.3,0.0,0.43,0.0,0.0,0.0,0.43,3.04,36.84,0.0,0.0,1.3,5.65,1.3,0.0,0.0,0.0,0.0,0.0,,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Karim Dermane,Lorient,1.98,90,0.07,0.08,0.13,1.06,0.0,0.07,6.25,0.0,0.79,0.13,0.07,1.06,35.92,30.51,84.93,1.39,56.76,0.07,6.25,1.06,11.29,0.0,1.32,47.62,2.77,54.54,1.65,12.61,0.79,2.58,5.88,0.0,1.65,1.25,0.73,0.13,0.33,0.13,0.0,0.0,5.55,51.53,0.4,22.22,0.92,6.6,1.39,0.2,0.0,0.0,0.07,0.0,,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Osame Sahraoui,Lille,3.2,90,0.18,0.16,0.71,2.13,0.18,0.36,8.33,0.0,1.78,0.36,0.23,1.78,47.22,38.17,80.83,0.71,80.0,0.0,0.0,0.53,21.48,0.18,2.66,46.88,5.68,74.02,3.2,19.53,0.71,4.44,3.55,0.18,1.07,0.53,0.53,0.89,0.36,0.18,0.18,0.18,8.17,51.69,0.18,33.33,0.71,7.99,0.71,0.0,0.0,0.0,0.0,0.0,,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Dro Fernández,Paris Saint-Germain,1.58,90,0.13,0.13,0.4,1.19,0.13,0.0,11.11,0.0,0.92,0.0,0.1,1.06,51.73,47.11,91.07,0.4,60.0,0.0,0.0,0.53,13.33,0.0,0.79,46.15,1.72,66.91,1.19,10.03,0.66,1.58,4.62,0.0,1.72,0.79,1.06,0.26,0.79,0.4,0.0,0.0,4.09,51.67,0.53,57.14,0.79,4.22,1.06,0.0,0.0,0.0,0.0,0.0,,0.4,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,France Ligue 1,per90,25/26
Aiyegun Tosin,Lorient,2.28,90,0.42,0.52,1.01,2.53,0.51,0.08,16.67,0.0,1.94,0.0,0.05,0.93,16.6,12.89,77.66,0.59,70.0,0.0,0.0,0.42,6.15,0.0,1.1,48.15,2.28,28.65,1.18,7.92,0.34,1.18,1.6,0.25,0.42,0.42,0.17,0.42,0.59,0.0,0.0,0.0,2.7,45.71,0.51,37.5,0.17,4.04,0.93,0.08,0.0,0.0,0.0,0.0,,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,6.72,France Ligue 1,per90,25/26
Tanguy Ndombélé,Nice,2.58,90,0.0,0.17,0.32,1.61,0.32,0.32,0.0,0.0,0.97,0.32,0.07,1.61,24.84,22.58,90.91,0.97,75.0,0.32,100.0,0.32,6.13,0.0,0.32,20.0,1.61,39.68,1.29,7.74,0.65,2.26,4.52,0.0,0.97,0.32,0.32,0.65,0.97,0.0,0.0,0.0,3.55,55.0,0.0,0.0,0.0,3.55,0.32,0.0,0.0,0.0,0.0,0.0,,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,France Ligue 1,per90,25/26
Amine Sbai,Angers,1.23,90,0.15,0.19,0.79,1.67,0.2,0.2,8.82,0.0,1.08,0.05,0.14,1.42,28.36,20.46,72.15,0.79,50.0,0.34,12.07,2.85,8.69,0.05,1.82,37.37,4.86,49.61,2.11,19.63,0.64,1.18,3.63,0.25,0.98,0.44,0.34,0.54,0.1,0.0,0.0,0.1,3.97,38.03,0.15,20.0,0.69,7.07,0.74,0.05,0.05,0.0,0.0,0.0,,0.05,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,6.71,France Ligue 1,per90,25/26
Amir Murillo,Olympique de Marseille,1.46,90,0.18,0.09,0.18,0.82,0.0,0.27,22.22,0.09,0.64,0.09,0.15,1.0,44.27,38.08,86.01,0.91,41.67,0.46,18.52,2.46,10.48,0.0,0.73,42.11,1.73,66.5,0.64,12.3,0.18,1.46,3.92,0.18,1.91,1.28,0.55,0.18,1.73,0.18,0.0,0.0,4.1,50.0,0.91,45.45,0.46,5.19,2.0,0.36,0.0,0.0,0.09,0.0,,0.27,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,France Ligue 1,per90,25/26
Frank Magri,Toulouse,1.21,90,0.36,0.32,0.85,2.35,0.14,0.07,15.15,0.07,1.92,0.07,0.07,1.0,14.45,10.68,73.89,0.14,100.0,0.14,13.33,1.07,3.77,0.0,0.71,45.45,1.57,30.05,1.35,9.68,0.43,1.57,1.99,0.21,0.57,0.14,0.21,0.57,0.93,0.07,0.0,0.0,2.71,37.62,2.85,44.44,0.43,8.05,1.99,0.21,0.0,0.0,0.0,0.0,,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,6.71,France Ligue 1,per90,25/26
Adam Karabec,Olympique Lyonnais,2.01,90,0.1,0.16,0.48,0.86,0.1,0.19,11.11,0.0,0.67,0.0,0.19,2.11,26.33,21.26,80.73,0.57,35.29,1.82,23.75,7.66,8.81,0.1,1.05,55.0,1.91,44.71,0.67,14.84,0.67,2.01,1.82,0.29,0.38,0.29,0.1,0.29,0.19,0.1,0.0,0.1,3.45,50.0,0.67,50.0,0.57,4.12,1.34,0.29,0.0,0.0,0.0,0.0,,0.19,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,France Ligue 1,per90,25/26
Mama Baldé,Stade Brestois,2.24,90,0.25,0.36,0.62,3.86,0.25,0.0,6.45,0.0,2.99,0.25,0.07,0.87,20.17,14.44,71.6,0.37,27.27,0.12,25.0,0.5,6.85,0.0,1.24,45.45,2.74,38.96,1.37,12.2,1.99,1.37,4.36,0.0,1.62,0.87,0.75,1.49,0.62,0.0,0.0,0.0,4.11,48.53,2.49,50.0,0.25,6.85,1.49,0.0,0.0,0.0,0.0,0.0,,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Martín Satriano,Olympique Lyonnais,1.41,90,0.26,0.23,0.9,2.05,0.38,0.26,12.5,0.0,1.66,0.13,0.09,1.15,20.1,16.77,83.44,0.51,66.67,0.26,40.0,0.64,5.76,0.0,0.64,33.33,1.92,33.03,0.77,7.55,0.51,1.66,2.18,0.38,0.64,0.38,0.77,0.38,0.38,0.0,0.0,0.0,2.82,44.9,1.66,37.14,0.26,6.27,1.41,0.13,0.0,0.0,0.0,0.0,,0.13,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Bradley Locko,Stade Brestois,1.45,90,0.0,0.01,0.07,0.14,0.0,0.21,0.0,0.0,0.07,0.14,0.08,0.55,31.87,24.75,77.66,2.0,56.86,0.69,29.41,2.35,5.6,0.0,0.83,50.0,1.66,57.72,0.69,13.89,0.21,1.24,4.29,0.14,3.66,2.0,0.76,0.0,2.07,0.0,0.0,0.07,5.74,60.14,0.48,26.92,1.59,5.12,0.83,0.0,0.0,0.0,0.0,0.0,,0.28,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Mikayil Faye,Stade Rennais,7.5,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,52.5,77.78,7.5,100.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,75.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Billal Brahimi,Nice,11.25,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,11.25,33.75,33.75,100.0,0.0,0.0,0.0,0.0,22.5,33.75,0.0,0.0,0.0,0.0,56.25,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Erawan Garnier,RC Lens,6.43,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,57.86,51.43,88.89,0.0,0.0,6.43,50.0,12.86,32.14,0.0,0.0,0.0,0.0,83.57,0.0,12.86,0.0,0.0,6.43,0.0,6.43,6.43,0.0,0.0,0.0,0.0,0.0,0.0,6.43,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Paul Argney,Le Havre,1.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,80.0,3.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Maxima Goffi,Lille,2.37,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,52.11,45.0,86.36,4.74,66.67,2.37,100.0,2.37,2.37,0.0,2.37,100.0,2.37,78.16,0.0,14.21,0.0,0.0,11.84,0.0,2.37,2.37,0.0,0.0,2.37,0.0,0.0,0.0,4.74,66.67,4.74,66.67,0.0,4.74,2.37,0.0,0.0,0.0,0.0,0.0,,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Bané Diatta,Angers,10.0,90,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Clement Akpa,Auxerre,1.2,90,0.0,0.01,0.0,0.28,0.0,0.05,0.0,0.0,0.14,0.0,0.04,0.42,49.55,39.9,80.52,3.46,36.41,0.46,33.33,1.39,5.03,0.0,0.51,84.62,0.6,64.05,0.09,11.91,0.09,1.39,3.56,0.05,1.43,0.88,0.97,0.14,4.29,0.42,0.09,0.14,3.28,73.96,1.66,53.73,0.46,2.59,0.55,0.09,0.05,0.05,0.0,0.0,,0.18,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Abu Francis,Toulouse,1.35,90,0.0,0.02,0.0,1.02,0.0,0.0,0.0,0.0,0.17,0.0,0.03,0.17,40.26,33.33,82.77,0.17,9.09,0.0,0.0,0.0,4.91,0.0,0.51,75.0,0.68,53.12,0.68,8.12,0.17,0.68,5.58,0.0,3.21,2.37,1.35,0.68,1.69,0.51,0.17,0.17,4.4,65.0,1.18,77.78,0.68,2.71,0.85,0.34,0.0,0.0,0.0,0.0,,0.17,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Jonathan Gradit,RC Lens,1.11,90,0.0,0.01,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.22,52.62,48.17,91.54,1.56,42.42,0.11,33.33,0.33,6.9,0.0,0.33,60.0,0.56,67.19,0.11,5.34,0.22,1.0,3.56,0.0,1.89,1.33,1.78,0.11,5.67,1.0,0.11,0.0,3.23,59.18,1.56,51.85,0.33,3.67,1.67,0.22,0.11,0.11,0.0,0.0,,0.22,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Jessy Deminguet,Metz,1.38,90,0.09,0.04,0.31,0.76,0.04,0.04,11.76,0.04,0.45,0.0,0.04,0.18,38.88,34.65,89.12,2.45,66.27,0.09,10.53,0.85,6.81,0.0,0.45,47.62,0.94,52.37,1.34,7.97,0.22,1.43,3.21,0.0,1.96,1.02,0.98,0.18,0.76,0.09,0.0,0.04,3.79,49.71,0.53,41.38,0.76,4.59,1.25,0.18,0.0,0.0,0.04,0.0,,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Boubacar Traoré,Metz,1.29,90,0.06,0.06,0.19,1.23,0.06,0.0,5.26,0.0,0.52,0.0,0.02,0.26,40.24,34.87,86.66,1.81,65.12,0.06,50.0,0.13,4.92,0.0,1.16,69.23,1.68,54.8,0.84,8.8,0.39,0.32,5.76,0.0,3.04,1.55,0.91,0.26,1.04,0.06,0.06,0.13,4.53,51.85,1.42,52.38,0.91,5.5,2.07,0.26,0.0,0.06,0.0,0.0,,0.06,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,France Ligue 1,per90,25/26
Calvin Verdonk,Lille,2.04,90,0.0,0.01,0.11,0.34,0.0,0.11,0.0,0.0,0.0,0.0,0.1,0.9,61.39,50.65,82.5,1.36,29.27,0.68,20.69,3.28,12.21,0.0,0.0,0.0,0.23,84.8,0.0,15.38,0.68,0.34,5.65,0.0,1.7,1.13,2.04,0.11,2.83,0.11,0.0,0.0,2.04,51.43,1.47,59.09,0.34,2.94,1.58,0.34,0.11,0.0,0.0,0.0,,0.23,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,France Ligue 1,per90,25/26
Nicolás Tagliafico,Olympique Lyonnais,1.36,90,0.0,0.1,0.07,1.02,0.2,0.2,0.0,0.0,0.89,0.2,0.07,0.89,45.95,39.27,85.46,0.95,37.84,0.34,26.32,1.3,8.39,0.0,0.2,42.86,0.48,68.52,0.48,10.09,0.27,2.25,3.95,0.14,1.98,0.95,1.36,0.27,2.39,0.34,0.0,0.0,4.43,56.52,1.5,44.9,0.41,5.25,2.45,0.27,0.14,0.0,0.0,0.0,,0.27,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,France Ligue 1,per90,25/26
Christian Mawissa,AS Monaco,1.36,90,0.0,0.03,0.08,0.15,0.08,0.0,0.0,0.0,0.08,0.0,0.06,0.38,63.94,57.54,89.99,0.98,36.11,0.0,0.0,0.38,8.74,0.0,1.36,64.29,2.11,84.2,1.21,10.32,0.0,0.9,6.03,0.0,2.26,1.88,1.36,0.0,3.69,0.45,0.0,0.08,4.52,55.56,1.51,62.5,0.75,4.52,0.9,0.3,0.0,0.08,0.0,0.0,,0.08,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,France Ligue 1,per90,25/26
Santiago Hidalgo,Toulouse,1.92,90,0.27,0.18,0.82,2.2,0.07,0.34,12.5,0.07,1.65,0.41,0.09,0.82,19.43,14.55,74.91,0.55,72.73,0.14,16.67,0.82,5.63,0.0,0.76,26.19,2.88,42.29,1.92,13.59,1.1,2.06,4.53,0.55,2.61,1.44,0.41,0.55,0.76,0.07,0.0,0.0,5.35,39.8,1.03,25.86,1.37,11.05,2.81,0.27,0.0,0.0,0.0,0.0,,0.07,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,France Ligue 1,per90,25/26
Godson Kyeremeh,Le Havre,2.95,90,0.23,0.24,0.45,1.36,0.0,0.23,16.67,0.23,1.13,0.23,0.06,1.13,15.19,12.24,80.6,0.45,50.0,1.13,33.33,3.4,5.89,0.0,1.13,38.46,2.95,35.82,0.68,10.43,0.23,4.31,2.27,1.13,1.59,1.59,0.0,0.23,0.68,0.0,0.0,0.0,7.03,58.49,0.23,14.29,0.45,6.35,2.04,0.0,0.0,0.0,0.0,0.0,,0.23,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,France Ligue 1,per90,25/26
Carlens Arcus,Angers,1.14,90,0.0,0.01,0.04,0.39,0.0,0.13,0.0,0.0,0.09,0.13,0.07,0.7,48.93,42.83,87.53,1.84,48.84,0.48,28.95,1.67,6.76,0.0,0.09,40.0,0.22,68.19,0.26,9.35,0.22,0.7,4.08,0.0,1.62,1.23,1.36,0.09,2.9,0.13,0.0,0.13,2.41,50.0,1.1,64.1,0.61,3.03,1.45,0.31,0.0,0.04,0.0,0.0,,0.31,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,France Ligue 1,per90,25/26
Djibirin Harouna,Angers,4.18,90,0.56,0.29,0.84,1.95,0.0,0.28,28.57,0.28,0.84,0.28,0.17,1.11,21.18,14.77,69.74,0.28,33.33,0.84,33.33,2.51,6.69,0.0,0.84,23.08,3.62,46.81,1.95,16.44,0.84,2.23,6.13,0.0,1.95,1.11,1.11,0.56,1.95,0.0,0.0,0.0,4.74,34.0,2.51,64.29,2.23,10.59,2.51,0.56,0.0,0.0,0.0,0.0,,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,France Ligue 1,per90,25/26
Jahyann Pandore,Metz,4.24,90,1.06,0.26,1.06,2.12,0.0,0.0,50.0,0.0,2.12,0.0,0.03,1.06,41.29,29.65,71.79,1.06,33.33,0.0,0.0,2.12,10.59,0.0,0.0,0.0,3.18,69.88,3.18,24.35,0.0,1.06,5.29,0.0,4.24,4.24,0.0,1.06,1.06,0.0,0.0,0.0,5.29,35.71,0.0,0.0,1.06,11.65,2.12,0.0,0.0,0.0,0.0,0.0,,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,France Ligue 1,per90,25/26
Alexsandro Ribeiro,Lille,1.57,90,0.0,0.06,0.35,1.22,0.0,0.0,0.0,0.0,1.22,0.0,0.01,0.0,79.01,71.16,90.07,3.31,52.78,0.0,0.0,0.0,2.97,0.0,0.35,66.67,0.52,95.41,0.0,9.59,0.0,1.4,5.23,0.0,1.92,1.4,1.92,0.0,5.93,0.52,0.0,0.0,3.49,62.5,3.49,68.97,0.17,3.66,1.74,0.0,0.17,0.0,0.0,0.0,,0.35,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,France Ligue 1,per90,25/26
Waren Kamanzi,Toulouse,2.5,90,0.1,0.09,0.21,1.25,0.0,0.0,8.33,0.0,0.94,0.1,0.08,0.83,30.38,26.53,87.33,0.31,33.33,0.1,9.09,1.14,8.22,0.0,1.35,65.0,2.08,46.82,0.62,7.18,0.42,0.83,3.02,0.1,1.98,1.14,0.83,0.62,1.98,0.21,0.0,0.0,4.16,60.61,0.21,18.18,0.52,3.64,0.83,0.1,0.0,0.0,0.1,0.0,,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Melvin Bard,Nice,1.09,90,0.08,0.04,0.19,0.56,0.0,0.19,13.33,0.0,0.3,0.04,0.05,0.56,42.82,34.48,80.53,1.58,32.06,0.56,18.99,2.97,6.24,0.0,0.6,59.26,1.01,66.52,0.75,14.87,0.23,1.01,5.0,0.11,1.95,1.05,1.5,0.08,2.85,0.53,0.0,0.11,3.57,55.56,1.16,50.82,0.83,3.98,0.98,0.15,0.0,0.04,0.0,0.0,,0.15,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Bamo Meïté,Lorient,1.13,90,0.0,0.03,0.05,0.36,0.05,0.09,0.0,0.0,0.32,0.14,0.02,0.32,39.12,33.18,84.8,1.04,39.66,0.09,16.67,0.54,5.67,0.0,0.32,53.85,0.59,57.32,0.32,8.53,0.09,1.13,2.9,0.09,1.27,0.68,0.59,0.0,5.17,0.59,0.0,0.05,2.72,53.57,2.95,59.09,0.54,4.4,1.36,0.23,0.0,0.09,0.0,0.0,,0.18,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Simon Adingra,AS Monaco,1.45,90,0.31,0.26,0.62,2.28,0.21,0.21,13.64,0.0,1.76,0.21,0.21,1.35,35.77,27.48,76.81,0.31,30.0,0.73,23.33,3.11,12.13,0.0,2.38,33.33,7.15,60.66,1.56,20.53,1.24,0.83,6.22,0.21,1.14,1.04,0.62,0.93,0.52,0.0,0.0,0.0,4.35,34.43,0.41,30.77,1.35,9.23,0.73,0.0,0.0,0.0,0.0,0.0,,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Nouha Dicko,Paris FC,7.35,90,0.92,0.37,1.84,3.67,0.0,0.92,25.0,0.92,2.76,0.92,0.01,0.92,11.94,9.18,76.92,0.92,50.0,0.0,0.0,1.84,2.76,0.0,0.0,0.0,0.0,25.71,0.92,6.43,0.92,2.76,0.92,1.84,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,50.0,2.76,37.5,0.0,8.27,3.67,0.0,0.0,0.0,0.0,0.0,,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Breel Embolo,Stade Rennais,1.49,90,0.38,0.43,0.82,1.97,0.34,0.1,19.51,0.14,1.73,0.14,0.06,0.72,17.4,12.26,70.44,0.24,41.67,0.05,14.29,0.34,4.42,0.0,0.72,34.09,2.12,34.04,1.49,11.39,0.67,2.79,2.79,0.67,0.91,0.63,0.19,0.29,0.91,0.19,0.0,0.0,4.42,44.66,1.39,42.65,0.48,7.36,2.31,0.14,0.0,0.0,0.0,0.0,,0.1,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
Conrad Jaden Egan-Riley,Olympique de Marseille,1.58,90,0.0,,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.06,0.29,75.19,69.73,92.73,2.16,44.12,0.0,0.0,0.14,5.32,0.0,0.14,33.33,0.43,87.41,0.14,7.04,0.0,0.72,4.17,0.0,1.44,1.01,0.14,0.0,4.89,0.58,0.0,0.14,2.3,59.26,1.44,55.56,0.43,2.73,0.72,0.14,0.14,0.0,0.0,0.0,,0.14,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,France Ligue 1,per90,25/26
